Flow Duration,Total Fwd Packet,Total Bwd packets,Fwd Packet Length Max,Bwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow IAT Mean,Label,Traffic Type
16772370.0,2.0,1.0,50.0,0.0,50.0,0.0,8386185.0,Malicious,DoS
16811823.0,4.0,1.0,500.0,0.0,495.0,0.0,4202955.75,Malicious,DoS
20843159.0,3.0,1.0,500.0,0.0,500.0,0.0,6947719.666666666,Malicious,DoS
51082657.0,4.0,0.0,50.0,0.0,50.0,0.0,17027552.333333332,Malicious,DoS
18861399.0,4.0,1.0,50.0,0.0,50.0,0.0,4715349.75,Malicious,DoS
25041931.0,5.0,1.0,500.0,0.0,496.0,0.0,5008386.2,Malicious,DoS
10079221.0,3.0,0.0,500.0,0.0,500.0,0.0,5039610.5,Malicious,DoS
47657.0,1.0,1.0,0.0,0.0,0.0,0.0,47657.0,Malicious,DoS
1096347.0,1.0,1.0,500.0,0.0,500.0,0.0,1096347.0,Malicious,DoS
94766.0,1.0,1.0,1356.0,0.0,1356.0,0.0,94766.0,Malicious,DoS
34609318.0,2.0,0.0,50.0,0.0,50.0,0.0,34609318.0,Malicious,DoS
30130640.0,3.0,1.0,50.0,0.0,36.66666666666666,0.0,10043546.666666668,Malicious,DoS
10395.0,1.0,1.0,500.0,0.0,500.0,0.0,10395.0,Malicious,DoS
17882002.0,5.0,1.0,50.0,0.0,46.0,0.0,3576400.4,Malicious,DoS
40244092.0,4.0,1.0,500.0,0.0,500.0,0.0,10061023.0,Malicious,DoS
3077173.0,2.0,0.0,0.0,0.0,0.0,0.0,3077173.0,Malicious,DoS
94621.0,1.0,1.0,500.0,0.0,500.0,0.0,94621.0,Malicious,DoS
22384518.0,3.0,1.0,50.0,0.0,36.66666666666666,0.0,7461506.0,Malicious,DoS
32349692.0,5.0,1.0,50.0,0.0,46.0,0.0,6469938.4,Malicious,DoS
275793.0,1.0,1.0,500.0,0.0,500.0,0.0,275793.0,Malicious,DoS
11077.0,1.0,1.0,50.0,0.0,50.0,0.0,11077.0,Malicious,DoS
28913640.0,4.0,1.0,50.0,0.0,45.0,0.0,7228409.999999999,Malicious,DoS
93787.0,1.0,1.0,500.0,0.0,500.0,0.0,93787.0,Malicious,DoS
9797.0,1.0,1.0,500.0,0.0,500.0,0.0,9797.0,Malicious,DoS
30266975.0,3.0,0.0,1356.0,0.0,1356.0,0.0,15133487.5,Malicious,DoS
16325.0,1.0,1.0,50.0,0.0,50.0,0.0,16325.0,Malicious,DoS
14421.0,1.0,1.0,500.0,0.0,500.0,0.0,14421.0,Malicious,DoS
139656.0,1.0,1.0,50.0,0.0,50.0,0.0,139656.0,Malicious,DoS
78004.0,1.0,1.0,0.0,0.0,0.0,0.0,78004.0,Malicious,Information Gathering
3080623.0,2.0,1.0,500.0,0.0,500.0,0.0,1540311.5,Malicious,DoS
2820411.0,2.0,0.0,500.0,0.0,500.0,0.0,2820411.0,Malicious,DoS
29436.0,1.0,1.0,500.0,0.0,500.0,0.0,29436.0,Malicious,DoS
1220557.0,2.0,1.0,30.0,0.0,30.0,0.0,610278.5,Malicious,DoS
37403.0,1.0,1.0,1356.0,0.0,1356.0,0.0,37403.0,Malicious,DoS
38373.0,1.0,1.0,50.0,0.0,50.0,0.0,38373.0,Malicious,DoS
10016163.0,2.0,0.0,50.0,0.0,40.0,0.0,10016163.0,Malicious,DoS
65927.0,1.0,1.0,500.0,0.0,500.0,0.0,65927.0,Malicious,DoS
28543.0,1.0,1.0,30.0,0.0,30.0,0.0,28543.0,Malicious,DoS
16105919.0,4.0,1.0,500.0,0.0,500.0,0.0,4026479.75,Malicious,DoS
10235459.0,2.0,0.0,500.0,0.0,490.0,0.0,10235459.0,Malicious,DoS
1416858.0,2.0,0.0,50.0,0.0,50.0,0.0,1416858.0,Malicious,DoS
4384796.0,2.0,1.0,500.0,0.0,500.0,0.0,2192398.0,Malicious,DoS
23749.0,1.0,1.0,500.0,0.0,500.0,0.0,23749.0,Malicious,DoS
3335881.0,2.0,0.0,50.0,0.0,50.0,0.0,3335881.0,Malicious,DoS
9020565.0,2.0,1.0,50.0,0.0,50.0,0.0,4510282.5,Malicious,DoS
20788217.0,2.0,0.0,50.0,0.0,50.0,0.0,20788217.0,Malicious,DoS
20094093.0,5.0,1.0,500.0,0.0,496.0,0.0,4018818.6,Malicious,DoS
55294319.0,5.0,1.0,1356.0,0.0,1352.0,0.0,11058863.8,Malicious,DoS
13101.0,1.0,1.0,50.0,0.0,50.0,0.0,13101.0,Malicious,DoS
53451.0,1.0,1.0,1356.0,0.0,1356.0,0.0,53451.0,Malicious,DoS
1525618.0,2.0,1.0,50.0,0.0,50.0,0.0,762809.0,Malicious,DoS
169439.0,1.0,1.0,500.0,0.0,500.0,0.0,169439.0,Malicious,DoS
12094560.0,2.0,0.0,50.0,0.0,50.0,0.0,12094560.0,Malicious,DoS
21296.0,1.0,1.0,0.0,0.0,0.0,0.0,21296.0,Malicious,Information Gathering
23337236.0,6.0,1.0,500.0,0.0,493.3333333333333,0.0,3889539.3333333335,Malicious,DoS
51117.0,1.0,1.0,0.0,0.0,0.0,0.0,51117.0,Malicious,Information Gathering
32709.0,1.0,1.0,500.0,0.0,500.0,0.0,32709.0,Malicious,DoS
482408.0,1.0,1.0,500.0,0.0,500.0,0.0,482408.0,Malicious,DoS
29990304.0,5.0,1.0,500.0,0.0,492.0,0.0,5998060.8,Malicious,DoS
19740.0,1.0,1.0,50.0,0.0,50.0,0.0,19740.0,Malicious,DoS
16318376.0,3.0,0.0,50.0,0.0,50.0,0.0,8159188.0,Malicious,DoS
48496925.0,10.0,1.0,500.0,0.0,498.0,0.0,4849692.5,Malicious,DoS
9192062.0,2.0,0.0,50.0,0.0,40.0,0.0,9192062.0,Malicious,DoS
2216161.0,2.0,1.0,0.0,0.0,0.0,0.0,1108080.5,Malicious,Information Gathering
17231.0,1.0,1.0,0.0,0.0,0.0,0.0,17231.0,Malicious,Information Gathering
426195.0,1.0,1.0,50.0,0.0,50.0,0.0,426195.0,Malicious,DoS
25549763.0,2.0,2.0,50.0,50.0,43.5,43.5,8516587.666666668,Malicious,Bruteforce
17390.0,1.0,1.0,30.0,0.0,30.0,0.0,17390.0,Malicious,DoS
25497.0,1.0,1.0,500.0,0.0,500.0,0.0,25497.0,Malicious,DoS
74908.0,1.0,1.0,50.0,0.0,50.0,0.0,74908.0,Malicious,DoS
50768.0,1.0,1.0,30.0,0.0,30.0,0.0,50768.0,Malicious,DoS
104386.0,1.0,1.0,50.0,0.0,50.0,0.0,104386.0,Malicious,DoS
252514.0,1.0,1.0,1356.0,0.0,1356.0,0.0,252514.0,Malicious,DoS
55466195.0,3.0,0.0,1356.0,0.0,1356.0,0.0,27733097.5,Malicious,DoS
38085.0,1.0,1.0,480.0,0.0,480.0,0.0,38085.0,Malicious,DoS
112847.0,1.0,1.0,0.0,0.0,0.0,0.0,112847.0,Malicious,Information Gathering
9736991.0,2.0,0.0,50.0,0.0,50.0,0.0,9736991.0,Malicious,DoS
29546656.0,4.0,0.0,50.0,0.0,50.0,0.0,9848885.333333332,Malicious,DoS
22225.0,1.0,1.0,0.0,0.0,0.0,0.0,22225.0,Malicious,Information Gathering
17949227.0,2.0,0.0,500.0,0.0,500.0,0.0,17949227.0,Malicious,DoS
33193.0,1.0,1.0,50.0,0.0,50.0,0.0,33193.0,Malicious,DoS
11722720.0,2.0,1.0,50.0,0.0,50.0,0.0,5861360.0,Malicious,DoS
99191.0,1.0,1.0,50.0,0.0,50.0,0.0,99191.0,Malicious,DoS
42045.0,1.0,1.0,500.0,0.0,500.0,0.0,42045.0,Malicious,DoS
3048169.0,2.0,1.0,500.0,0.0,500.0,0.0,1524084.5,Malicious,DoS
6309459.0,2.0,1.0,0.0,0.0,0.0,0.0,3154729.5,Malicious,Information Gathering
15151.0,1.0,1.0,500.0,0.0,500.0,0.0,15151.0,Malicious,DoS
3059774.0,2.0,0.0,50.0,0.0,50.0,0.0,3059774.0,Malicious,DoS
57552571.0,4.0,0.0,1356.0,0.0,1351.0,0.0,19184190.33333333,Malicious,DoS
254182.0,1.0,1.0,480.0,0.0,480.0,0.0,254182.0,Malicious,DoS
9120713.0,2.0,0.0,500.0,0.0,500.0,0.0,9120713.0,Malicious,DoS
93708.0,1.0,1.0,50.0,0.0,50.0,0.0,93708.0,Malicious,DoS
30205729.0,3.0,1.0,1356.0,0.0,1349.3333333333333,0.0,10068576.333333332,Malicious,DoS
80220.0,1.0,1.0,50.0,0.0,50.0,0.0,80220.0,Malicious,DoS
18008.0,1.0,1.0,50.0,0.0,50.0,0.0,18008.0,Malicious,DoS
21824.0,1.0,1.0,50.0,0.0,50.0,0.0,21824.0,Malicious,DoS
8968676.0,3.0,1.0,500.0,0.0,500.0,0.0,2989558.666666667,Malicious,DoS
12293542.0,2.0,0.0,50.0,0.0,50.0,0.0,12293542.0,Malicious,DoS
9067.0,1.0,1.0,0.0,0.0,0.0,0.0,9067.0,Malicious,Information Gathering
18364.0,1.0,1.0,50.0,0.0,50.0,0.0,18364.0,Malicious,DoS
30024106.0,4.0,1.0,50.0,0.0,45.0,0.0,7506026.499999999,Malicious,DoS
92580.0,1.0,1.0,30.0,0.0,30.0,0.0,92580.0,Malicious,DoS
30164386.0,2.0,0.0,50.0,0.0,50.0,0.0,30164386.0,Malicious,DoS
575339.0,2.0,0.0,50.0,0.0,50.0,0.0,575339.0,Malicious,DoS
16571326.0,4.0,1.0,50.0,0.0,45.0,0.0,4142831.5,Malicious,DoS
3924656.0,2.0,0.0,0.0,0.0,0.0,0.0,3924656.0,Malicious,Information Gathering
28504.0,1.0,1.0,0.0,0.0,0.0,0.0,28504.0,Malicious,Information Gathering
79243.0,1.0,1.0,0.0,0.0,0.0,0.0,79243.0,Malicious,Information Gathering
6971528.0,2.0,0.0,500.0,0.0,490.0,0.0,6971528.0,Malicious,DoS
54431.0,1.0,1.0,50.0,0.0,50.0,0.0,54431.0,Malicious,DoS
81186.0,1.0,1.0,500.0,0.0,500.0,0.0,81186.0,Malicious,DoS
44034892.0,3.0,0.0,1356.0,0.0,1356.0,0.0,22017446.0,Malicious,DoS
27210419.0,2.0,1.0,500.0,0.0,500.0,0.0,13605209.5,Malicious,DoS
54167.0,1.0,1.0,50.0,0.0,50.0,0.0,54167.0,Malicious,DoS
9991805.0,2.0,0.0,500.0,0.0,500.0,0.0,9991805.0,Malicious,DoS
2901388.0,2.0,0.0,480.0,0.0,480.0,0.0,2901388.0,Malicious,DoS
19266085.0,2.0,1.0,50.0,0.0,50.0,0.0,9633042.5,Malicious,DoS
15170471.0,2.0,0.0,1356.0,0.0,1356.0,0.0,15170471.0,Malicious,DoS
738136.0,2.0,1.0,50.0,0.0,50.0,0.0,369068.0,Malicious,DoS
59753.0,1.0,1.0,0.0,0.0,0.0,0.0,59753.0,Malicious,Information Gathering
23180.0,1.0,1.0,50.0,0.0,50.0,0.0,23180.0,Malicious,DoS
40174267.0,3.0,1.0,500.0,0.0,500.0,0.0,13391422.333333332,Malicious,DoS
32007118.0,3.0,0.0,500.0,0.0,500.0,0.0,16003559.0,Malicious,DoS
86410.0,1.0,1.0,30.0,0.0,30.0,0.0,86410.0,Malicious,DoS
23084019.0,2.0,0.0,50.0,0.0,40.0,0.0,23084019.0,Malicious,DoS
117256.0,1.0,1.0,500.0,0.0,500.0,0.0,117256.0,Malicious,DoS
1544755.0,2.0,1.0,0.0,0.0,0.0,0.0,772377.5,Malicious,Information Gathering
72835.0,1.0,1.0,500.0,0.0,500.0,0.0,72835.0,Malicious,DoS
35966.0,1.0,1.0,50.0,0.0,50.0,0.0,35966.0,Malicious,DoS
8922556.0,2.0,0.0,500.0,0.0,500.0,0.0,8922556.0,Malicious,DoS
18418648.0,3.0,1.0,50.0,0.0,43.333333333333336,0.0,6139549.333333334,Malicious,DoS
12901019.0,3.0,0.0,50.0,0.0,50.0,0.0,6450509.5,Malicious,DoS
38940656.0,4.0,0.0,500.0,0.0,500.0,0.0,12980218.666666668,Malicious,DoS
3935275.0,2.0,1.0,0.0,0.0,0.0,0.0,1967637.5,Malicious,Information Gathering
15224908.0,3.0,0.0,500.0,0.0,500.0,0.0,7612454.0,Malicious,DoS
7005844.0,2.0,1.0,50.0,0.0,50.0,0.0,3502922.0,Malicious,DoS
53209.0,1.0,1.0,50.0,0.0,50.0,0.0,53209.0,Malicious,DoS
22004023.0,2.0,1.0,50.0,0.0,50.0,0.0,11002011.5,Malicious,DoS
168822.0,1.0,1.0,50.0,0.0,50.0,0.0,168822.0,Malicious,DoS
19794.0,1.0,1.0,500.0,0.0,500.0,0.0,19794.0,Malicious,DoS
61434.0,1.0,1.0,50.0,0.0,50.0,0.0,61434.0,Malicious,DoS
9957848.0,2.0,0.0,500.0,0.0,500.0,0.0,9957848.0,Malicious,DoS
5894646.0,2.0,1.0,50.0,0.0,50.0,0.0,2947323.0,Malicious,DoS
28880.0,1.0,1.0,50.0,0.0,50.0,0.0,28880.0,Malicious,DoS
163649.0,1.0,1.0,50.0,0.0,50.0,0.0,163649.0,Malicious,DoS
7047813.0,2.0,0.0,500.0,0.0,490.0,0.0,7047813.0,Malicious,DoS
17874.0,1.0,1.0,0.0,0.0,0.0,0.0,17874.0,Malicious,Information Gathering
80808.0,1.0,1.0,0.0,0.0,0.0,0.0,80808.0,Malicious,Information Gathering
217813.0,1.0,1.0,500.0,0.0,500.0,0.0,217813.0,Malicious,DoS
30146477.0,7.0,0.0,500.0,0.0,497.1428571428572,0.0,5024412.833333334,Malicious,DoS
54968.0,1.0,1.0,0.0,0.0,0.0,0.0,54968.0,Malicious,Information Gathering
5523249.0,2.0,1.0,0.0,0.0,0.0,0.0,2761624.5,Malicious,Information Gathering
61841.0,1.0,1.0,30.0,0.0,30.0,0.0,61841.0,Malicious,DoS
1133861.0,2.0,0.0,50.0,0.0,50.0,0.0,1133861.0,Malicious,DoS
3070914.0,2.0,0.0,500.0,0.0,500.0,0.0,3070914.0,Malicious,DoS
25523452.0,2.0,1.0,50.0,0.0,50.0,0.0,12761726.0,Malicious,DoS
33134692.0,5.0,0.0,500.0,0.0,496.0,0.0,8283673.0,Malicious,DoS
8991702.0,3.0,1.0,500.0,0.0,500.0,0.0,2997234.0,Malicious,DoS
47392672.0,2.0,0.0,50.0,0.0,50.0,0.0,47392672.0,Malicious,DoS
17070.0,1.0,1.0,50.0,0.0,50.0,0.0,17070.0,Malicious,DoS
915023.0,2.0,1.0,50.0,0.0,50.0,0.0,457511.5,Malicious,DoS
73861.0,1.0,1.0,50.0,0.0,50.0,0.0,73861.0,Malicious,DoS
8808072.0,2.0,0.0,50.0,0.0,40.0,0.0,8808072.0,Malicious,DoS
5032791.0,2.0,0.0,0.0,0.0,0.0,0.0,5032791.0,Malicious,Information Gathering
42564.0,1.0,1.0,50.0,0.0,50.0,0.0,42564.0,Malicious,DoS
19394019.0,2.0,1.0,500.0,0.0,490.0,0.0,9697009.5,Malicious,DoS
23107919.0,2.0,1.0,500.0,0.0,500.0,0.0,11553959.5,Malicious,DoS
52535580.0,2.0,1.0,50.0,0.0,50.0,0.0,26267790.0,Malicious,DoS
3048891.0,2.0,0.0,500.0,0.0,500.0,0.0,3048891.0,Malicious,DoS
44813715.0,4.0,1.0,1356.0,0.0,1351.0,0.0,11203428.75,Malicious,DoS
9898111.0,3.0,1.0,500.0,0.0,500.0,0.0,3299370.333333333,Malicious,DoS
25053115.0,3.0,1.0,1356.0,0.0,1349.3333333333333,0.0,8351038.333333334,Malicious,DoS
18275739.0,21.0,33.0,880.0,1056.0,93.33333333333334,66.21212121212123,344825.26415094343,Malicious,Bruteforce
15775.0,1.0,1.0,30.0,0.0,30.0,0.0,15775.0,Malicious,DoS
1487272.0,3.0,0.0,50.0,0.0,50.0,0.0,743636.0,Malicious,DoS
9597332.0,4.0,0.0,50.0,0.0,50.0,0.0,3199110.666666667,Malicious,DoS
8260002.0,2.0,0.0,50.0,0.0,50.0,0.0,8260002.0,Malicious,DoS
10116758.0,3.0,1.0,500.0,0.0,500.0,0.0,3372252.666666667,Malicious,DoS
61689.0,1.0,1.0,50.0,0.0,50.0,0.0,61689.0,Malicious,DoS
11056942.0,2.0,1.0,50.0,0.0,50.0,0.0,5528471.0,Malicious,DoS
9151500.0,2.0,1.0,500.0,0.0,500.0,0.0,4575750.0,Malicious,DoS
27430.0,1.0,1.0,50.0,0.0,50.0,0.0,27430.0,Malicious,DoS
5468392.0,3.0,1.0,50.0,0.0,50.0,0.0,1822797.3333333333,Malicious,DoS
11547733.0,3.0,1.0,50.0,0.0,50.0,0.0,3849244.333333333,Malicious,DoS
24466.0,1.0,1.0,50.0,0.0,50.0,0.0,24466.0,Malicious,DoS
4838126.0,2.0,0.0,50.0,0.0,50.0,0.0,4838126.0,Malicious,DoS
617218.0,1.0,1.0,500.0,0.0,500.0,0.0,617218.0,Malicious,DoS
30868.0,1.0,1.0,30.0,0.0,30.0,0.0,30868.0,Malicious,DoS
60591.0,1.0,1.0,0.0,0.0,0.0,0.0,60591.0,Malicious,Information Gathering
18026.0,1.0,1.0,500.0,0.0,500.0,0.0,18026.0,Malicious,DoS
6602844.0,2.0,1.0,500.0,0.0,500.0,0.0,3301422.0,Malicious,DoS
42398.0,1.0,1.0,500.0,0.0,500.0,0.0,42398.0,Malicious,DoS
22163264.0,3.0,0.0,50.0,0.0,50.0,0.0,11081632.0,Malicious,DoS
3865008.0,2.0,1.0,0.0,0.0,0.0,0.0,1932504.0,Malicious,Information Gathering
4497087.0,2.0,1.0,50.0,0.0,50.0,0.0,2248543.5,Malicious,DoS
22961.0,1.0,1.0,50.0,0.0,50.0,0.0,22961.0,Malicious,DoS
1679726.0,2.0,0.0,50.0,0.0,50.0,0.0,1679726.0,Malicious,DoS
6945529.0,2.0,0.0,500.0,0.0,500.0,0.0,6945529.0,Malicious,DoS
31047.0,1.0,1.0,50.0,0.0,50.0,0.0,31047.0,Malicious,DoS
14895278.0,2.0,0.0,1356.0,0.0,1356.0,0.0,14895278.0,Malicious,DoS
16080128.0,3.0,0.0,50.0,0.0,50.0,0.0,8040064.0,Malicious,DoS
38670.0,1.0,1.0,30.0,0.0,30.0,0.0,38670.0,Malicious,DoS
19159042.0,3.0,1.0,50.0,0.0,50.0,0.0,6386347.333333334,Malicious,DoS
5046636.0,2.0,0.0,0.0,0.0,0.0,0.0,5046636.0,Malicious,Information Gathering
12949693.0,4.0,1.0,500.0,0.0,490.0,0.0,3237423.25,Malicious,DoS
12610.0,1.0,1.0,500.0,0.0,500.0,0.0,12610.0,Malicious,DoS
19431160.0,4.0,1.0,50.0,0.0,45.0,0.0,4857790.0,Malicious,DoS
3122147.0,2.0,0.0,500.0,0.0,500.0,0.0,3122147.0,Malicious,DoS
13299307.0,2.0,1.0,500.0,0.0,490.0,0.0,6649653.5,Malicious,DoS
40862.0,1.0,1.0,50.0,0.0,50.0,0.0,40862.0,Malicious,DoS
15178093.0,2.0,0.0,1356.0,0.0,1356.0,0.0,15178093.0,Malicious,DoS
4306032.0,3.0,0.0,50.0,0.0,50.0,0.0,2153016.0,Malicious,DoS
22140.0,1.0,1.0,500.0,0.0,500.0,0.0,22140.0,Malicious,DoS
27136949.0,4.0,0.0,500.0,0.0,495.0,0.0,9045649.666666666,Malicious,DoS
1543012.0,2.0,1.0,50.0,0.0,50.0,0.0,771506.0,Malicious,DoS
27056.0,1.0,1.0,50.0,0.0,50.0,0.0,27056.0,Malicious,DoS
49228354.0,3.0,1.0,500.0,0.0,500.0,0.0,16409451.333333332,Malicious,DoS
11597.0,1.0,1.0,500.0,0.0,500.0,0.0,11597.0,Malicious,DoS
7323.0,1.0,1.0,50.0,0.0,50.0,0.0,7323.0,Malicious,DoS
33415.0,1.0,1.0,0.0,0.0,0.0,0.0,33415.0,Malicious,Information Gathering
9202654.0,3.0,0.0,50.0,0.0,50.0,0.0,4601327.0,Malicious,DoS
3035291.0,2.0,0.0,500.0,0.0,500.0,0.0,3035291.0,Malicious,DoS
18913500.0,2.0,0.0,500.0,0.0,490.0,0.0,18913500.0,Malicious,DoS
1436042.0,2.0,1.0,50.0,0.0,50.0,0.0,718021.0,Malicious,DoS
42131484.0,3.0,0.0,500.0,0.0,500.0,0.0,21065742.0,Malicious,DoS
9712401.0,2.0,1.0,500.0,0.0,500.0,0.0,4856200.5,Malicious,DoS
15154091.0,2.0,0.0,1356.0,0.0,1356.0,0.0,15154091.0,Malicious,DoS
715904.0,2.0,0.0,50.0,0.0,50.0,0.0,715904.0,Malicious,DoS
14790.0,1.0,1.0,500.0,0.0,500.0,0.0,14790.0,Malicious,DoS
18030528.0,3.0,0.0,500.0,0.0,500.0,0.0,9015264.0,Malicious,DoS
20322082.0,2.0,0.0,0.0,0.0,0.0,0.0,20322082.0,Malicious,Information Gathering
9879528.0,4.0,1.0,50.0,0.0,50.0,0.0,2469882.0,Malicious,DoS
2255312.0,3.0,0.0,50.0,0.0,50.0,0.0,1127656.0,Malicious,DoS
10290903.0,3.0,1.0,500.0,0.0,500.0,0.0,3430301.0,Malicious,DoS
55372287.0,2.0,1.0,500.0,0.0,500.0,0.0,27686143.5,Malicious,DoS
30034.0,1.0,1.0,0.0,0.0,0.0,0.0,30034.0,Malicious,Information Gathering
25992.0,1.0,1.0,50.0,0.0,50.0,0.0,25992.0,Malicious,DoS
163989.0,1.0,1.0,0.0,0.0,0.0,0.0,163989.0,Malicious,Information Gathering
15373682.0,2.0,1.0,500.0,0.0,500.0,0.0,7686841.0,Malicious,DoS
7272303.0,2.0,0.0,500.0,0.0,500.0,0.0,7272303.0,Malicious,DoS
10124605.0,2.0,1.0,500.0,0.0,490.0,0.0,5062302.5,Malicious,DoS
13363.0,1.0,1.0,500.0,0.0,500.0,0.0,13363.0,Malicious,DoS
13155793.0,2.0,1.0,50.0,0.0,40.0,0.0,6577896.5,Malicious,DoS
226782.0,1.0,1.0,0.0,0.0,0.0,0.0,226782.0,Malicious,Information Gathering
33014.0,1.0,1.0,50.0,0.0,50.0,0.0,33014.0,Malicious,DoS
10322473.0,2.0,0.0,0.0,0.0,0.0,0.0,10322473.0,Malicious,Information Gathering
21380.0,1.0,1.0,0.0,0.0,0.0,0.0,21380.0,Malicious,Information Gathering
11501620.0,2.0,1.0,50.0,0.0,50.0,0.0,5750810.0,Malicious,DoS
5875146.0,2.0,0.0,500.0,0.0,500.0,0.0,5875146.0,Malicious,DoS
15392563.0,4.0,1.0,500.0,0.0,500.0,0.0,3848140.75,Malicious,DoS
31119178.0,3.0,1.0,1356.0,0.0,1349.3333333333333,0.0,10373059.333333332,Malicious,DoS
5038723.0,2.0,0.0,0.0,0.0,0.0,0.0,5038723.0,Malicious,Information Gathering
10226290.0,2.0,0.0,500.0,0.0,490.0,0.0,10226290.0,Malicious,DoS
10194763.0,2.0,1.0,0.0,0.0,0.0,0.0,5097381.5,Malicious,Mirai
115218.0,1.0,1.0,0.0,0.0,0.0,0.0,115218.0,Malicious,Information Gathering
10177798.0,2.0,1.0,50.0,0.0,50.0,0.0,5088899.0,Malicious,DoS
16640.0,1.0,1.0,500.0,0.0,500.0,0.0,16640.0,Malicious,DoS
11873166.0,4.0,1.0,500.0,0.0,500.0,0.0,2968291.5,Malicious,DoS
9669781.0,3.0,0.0,50.0,0.0,50.0,0.0,4834890.5,Malicious,DoS
63673.0,1.0,1.0,500.0,0.0,500.0,0.0,63673.0,Malicious,DoS
25413.0,1.0,1.0,500.0,0.0,500.0,0.0,25413.0,Malicious,DoS
71940.0,1.0,1.0,30.0,0.0,30.0,0.0,71940.0,Malicious,DoS
19643.0,1.0,1.0,0.0,0.0,0.0,0.0,19643.0,Malicious,Information Gathering
242722.0,1.0,1.0,1356.0,0.0,1356.0,0.0,242722.0,Malicious,DoS
15186.0,1.0,1.0,50.0,0.0,50.0,0.0,15186.0,Malicious,DoS
17422589.0,2.0,1.0,50.0,0.0,50.0,0.0,8711294.5,Malicious,DoS
32909.0,1.0,1.0,30.0,0.0,30.0,0.0,32909.0,Malicious,DoS
26836.0,1.0,1.0,50.0,0.0,50.0,0.0,26836.0,Malicious,DoS
49216877.0,3.0,0.0,500.0,0.0,500.0,0.0,24608438.5,Malicious,DoS
5982981.0,2.0,1.0,50.0,0.0,50.0,0.0,2991490.5,Malicious,DoS
444880.0,1.0,1.0,500.0,0.0,500.0,0.0,444880.0,Malicious,DoS
48182690.0,7.0,0.0,500.0,0.0,497.1428571428572,0.0,8030448.333333334,Malicious,DoS
6997442.0,2.0,0.0,500.0,0.0,490.0,0.0,6997442.0,Malicious,DoS
12901.0,1.0,1.0,50.0,0.0,50.0,0.0,12901.0,Malicious,DoS
45296797.0,5.0,1.0,500.0,0.0,496.0,0.0,9059359.4,Malicious,DoS
10000328.0,3.0,1.0,50.0,0.0,50.0,0.0,3333442.666666667,Malicious,DoS
19904715.0,5.0,1.0,500.0,0.0,496.0,0.0,3980943.0,Malicious,DoS
15494.0,1.0,1.0,0.0,0.0,0.0,0.0,15494.0,Malicious,DoS
39060896.0,5.0,0.0,500.0,0.0,496.0,0.0,9765224.0,Malicious,DoS
3051782.0,2.0,0.0,500.0,0.0,500.0,0.0,3051782.0,Malicious,DoS
77663.0,1.0,1.0,0.0,0.0,0.0,0.0,77663.0,Malicious,DoS
23284.0,1.0,1.0,0.0,0.0,0.0,0.0,23284.0,Malicious,Information Gathering
15934923.0,2.0,0.0,50.0,0.0,50.0,0.0,15934923.0,Malicious,DoS
22523.0,1.0,1.0,500.0,0.0,500.0,0.0,22523.0,Malicious,DoS
23934.0,1.0,1.0,500.0,0.0,500.0,0.0,23934.0,Malicious,DoS
69742.0,1.0,1.0,500.0,0.0,500.0,0.0,69742.0,Malicious,DoS
8953879.0,2.0,0.0,38.0,0.0,38.0,0.0,8953879.0,Malicious,Mirai
19964.0,1.0,1.0,50.0,0.0,50.0,0.0,19964.0,Malicious,DoS
4170901.0,2.0,1.0,0.0,0.0,0.0,0.0,2085450.5,Malicious,Information Gathering
20282580.0,4.0,0.0,50.0,0.0,50.0,0.0,6760860.0,Malicious,DoS
4246205.0,2.0,1.0,50.0,0.0,50.0,0.0,2123102.5,Malicious,DoS
20292212.0,4.0,1.0,500.0,0.0,495.0,0.0,5073053.0,Malicious,DoS
33230526.0,3.0,0.0,500.0,0.0,493.3333333333333,0.0,16615263.0,Malicious,DoS
3466883.0,2.0,1.0,500.0,0.0,500.0,0.0,1733441.5,Malicious,DoS
6586526.0,2.0,1.0,50.0,0.0,50.0,0.0,3293263.0,Malicious,DoS
48071131.0,3.0,1.0,50.0,0.0,50.0,0.0,16023710.333333332,Malicious,DoS
1363383.0,1.0,1.0,1356.0,0.0,1356.0,0.0,1363383.0,Malicious,DoS
58596.0,1.0,1.0,50.0,0.0,50.0,0.0,58596.0,Malicious,DoS
18769.0,1.0,1.0,500.0,0.0,500.0,0.0,18769.0,Malicious,DoS
47423.0,1.0,1.0,50.0,0.0,50.0,0.0,47423.0,Malicious,DoS
203435.0,1.0,1.0,500.0,0.0,500.0,0.0,203435.0,Malicious,DoS
63880.0,1.0,1.0,50.0,0.0,50.0,0.0,63880.0,Malicious,DoS
45363.0,1.0,1.0,500.0,0.0,500.0,0.0,45363.0,Malicious,DoS
37501.0,1.0,1.0,50.0,0.0,50.0,0.0,37501.0,Malicious,DoS
10276512.0,2.0,0.0,1356.0,0.0,1356.0,0.0,10276512.0,Malicious,DoS
20051413.0,3.0,0.0,500.0,0.0,500.0,0.0,10025706.5,Malicious,DoS
31966.0,1.0,1.0,0.0,0.0,0.0,0.0,31966.0,Malicious,DoS
6301243.0,2.0,0.0,50.0,0.0,50.0,0.0,6301243.0,Malicious,DoS
14945741.0,2.0,0.0,1356.0,0.0,1356.0,0.0,14945741.0,Malicious,DoS
